dim,w,c,f_name
8,"[0.90126,0.93689,0.90122,0.85014,0.03068,0.06886,0.55598,0.8135 ]","[0.41932,1.49111,0.41881,0.45152,0.48603,1.52491,1.69874,1.50957]",PRODUCT_PEAK
8,"[0.20187,0.50924,0.05817,0.44309,0.78223,0.21792,0.26411,0.44002]","[0.11767,2.10884,1.60249,1.07171,1.10338,0.69121,1.18936,0.11534]",PRODUCT_PEAK
8,"[0.32559,0.50847,0.12612,0.4098 ,0.9101 ,0.28256,0.51843,0.15625]","[1.41613,0.17623,0.58102,0.16763,1.62229,0.93826,1.65572,1.44272]",PRODUCT_PEAK
8,"[0.93491,0.91742,0.58905,0.82729,0.8234 ,0.03937,0.7215 ,0.11674]","[1.46451,1.99272,0.48536,2.3442 ,0.96438,0.5751 ,0.14533,0.0284 ]",PRODUCT_PEAK
8,"[0.43503,0.46515,0.75251,0.63692,0.72889,0.02153,0.75602,0.97494]","[0.43584,1.43213,0.43663,0.86996,1.28338,0.81421,2.38248,0.34537]",PRODUCT_PEAK
8,"[0.11618,0.26372,0.48471,0.26173,0.37992,0.64907,0.61724,0.42796]","[0.84584,1.5618 ,0.38272,1.67839,0.83732,0.7725 ,1.10818,0.81325]",PRODUCT_PEAK
8,"[0.05402,0.71417,0.08939,0.82186,0.82729,0.01986,0.69213,0.33821]","[1.46062,0.87455,1.29729,0.46626,0.34118,1.48389,0.52176,1.55445]",PRODUCT_PEAK
8,"[0.83723,0.9334 ,0.87312,0.21887,0.44625,0.35915,0.98197,0.3121 ]","[0.36557,1.64878,1.33194,1.29401,0.14365,0.07427,2.47914,0.66264]",PRODUCT_PEAK
8,"[0.2729 ,0.93106,0.2481 ,0.97468,0.27131,0.03844,0.91661,0.07151]","[1.56772,0.32827,1.78831,1.16946,0.48936,1.2386 ,1.19964,0.21864]",PRODUCT_PEAK
8,"[0.82006,0.45117,0.9862 ,0.37969,0.02048,0.85677,0.38752,0.50347]","[1.03234,0.7049 ,1.4022 ,1.46342,0.73129,0.90941,1.46   ,0.29644]",PRODUCT_PEAK
8,"[0.58348,0.99448,0.58837,0.99252,0.71976,0.67803,0.22453,0.77822]","[1.26299,1.48673,1.49042,0.22168,0.60588,0.62513,0.299  ,2.00816]",PRODUCT_PEAK
8,"[0.31748,0.01726,0.9273 ,0.63987,0.74963,0.08089,0.58818,0.81835]","[0.6173 ,0.32867,1.25595,0.55889,0.76482,1.40703,2.22244,0.8449 ]",PRODUCT_PEAK
8,"[0.31115,0.39826,0.92415,0.31477,0.5838 ,0.16864,0.63766,0.22429]","[1.48875,0.53597,0.92531,0.94929,0.70645,1.23289,1.45731,0.70402]",PRODUCT_PEAK
8,"[0.00893,0.49735,0.32642,0.7498 ,0.68573,0.14482,0.62712,0.76115]","[0.95371,0.42256,0.26673,1.63199,1.37512,1.07485,1.58936,0.68569]",PRODUCT_PEAK
8,"[0.6889 ,0.24744,0.81618,0.78423,0.38389,0.44415,0.24435,0.67354]","[2.58064,2.02965,0.4571 ,0.02563,0.23337,0.08455,0.39146,2.1976 ]",PRODUCT_PEAK
8,"[0.81952,0.41305,0.08088,0.24042,0.68404,0.92049,0.78865,0.07857]","[1.45182,0.33845,0.08018,1.43367,1.59903,1.06012,1.31592,0.72082]",PRODUCT_PEAK
8,"[0.3077 ,0.72982,0.86732,0.19671,0.84078,0.198  ,0.51964,0.11609]","[1.08383,1.449  ,0.91934,1.5416 ,0.43286,1.09469,1.45812,0.02055]",PRODUCT_PEAK
8,"[0.66797,0.92263,0.67675,0.2009 ,0.54437,0.72332,0.00709,0.35973]","[0.73702,1.34728,1.34705,1.31392,1.32047,0.17645,1.34781,0.41   ]",PRODUCT_PEAK
8,"[0.12231,0.4038 ,0.10546,0.06038,0.60906,0.57467,0.19501,0.4866 ]","[0.0397 ,0.37212,1.87821,1.57268,0.23443,1.454  ,1.15705,1.29181]",PRODUCT_PEAK
8,"[0.37566,0.01518,0.59401,0.07184,0.34846,0.85739,0.5605 ,0.15387]","[1.96091,0.19322,1.04573,0.52274,0.60541,1.45089,1.19945,1.02166]",PRODUCT_PEAK
8,"[0.71754,0.91913,0.40009,0.03703,0.93105,0.32246,0.03826,0.13357]","[0.79781,1.73119,0.86091,0.69428,1.07443,0.39616,0.80646,1.63875]",PRODUCT_PEAK
8,"[0.5139 ,0.07749,0.92488,0.44639,0.67665,0.21469,0.75366,0.41352]","[0.50861,0.55348,1.12459,1.45052,0.97099,1.45262,0.91643,1.02275]",PRODUCT_PEAK
8,"[0.58692,0.6433 ,0.21498,0.23344,0.31139,0.35162,0.72286,0.28687]","[0.85264,1.05136,0.91634,1.28407,0.16802,1.58461,0.82008,1.32287]",PRODUCT_PEAK
8,"[0.67177,0.29915,0.4102 ,0.81337,0.56309,0.99432,0.6497 ,0.11204]","[0.20361,1.44406,1.34109,1.30186,1.41304,0.53477,1.23808,0.5235 ]",PRODUCT_PEAK
8,"[0.76894,0.73444,0.41669,0.72967,0.09436,0.24745,0.0939 ,0.33178]","[0.78539,1.13365,0.84648,1.26404,1.19622,1.04713,0.42323,1.30385]",PRODUCT_PEAK
8,"[0.13929,0.80556,0.33482,0.6875 ,0.9706 ,0.90224,0.49106,0.66514]","[0.32117,1.18291,0.77504,1.42549,0.79894,1.16086,1.48082,0.85478]",PRODUCT_PEAK
8,"[0.19933,0.74598,0.49978,0.38412,0.84568,0.47185,0.67733,0.0367 ]","[1.53568,1.56384,1.09494,1.21763,1.57385,0.52789,0.17936,0.30681]",PRODUCT_PEAK
8,"[0.54902,0.04075,0.04219,0.37336,0.63575,0.80192,0.62645,0.05506]","[1.88901,1.07499,0.57256,0.02555,0.85626,0.76931,2.6021 ,0.21021]",PRODUCT_PEAK
8,"[0.50969,0.29543,0.95894,0.27909,0.7096 ,0.37055,0.26578,0.54877]","[0.8031 ,1.59948,1.2982 ,1.39375,0.58032,0.62651,0.87675,0.8219 ]",PRODUCT_PEAK
8,"[0.63593,0.51255,0.4877 ,0.75618,0.26939,0.69238,0.40836,0.89401]","[1.03377,0.39812,0.54635,0.6525 ,0.01799,2.41211,1.68927,1.24989]",PRODUCT_PEAK
8,"[0.49356,0.12259,0.66246,0.43127,0.71429,0.5851 ,0.88617,0.43675]","[0.43494,1.10646,0.92666,1.32153,0.22339,1.47142,1.5685 ,0.9471 ]",PRODUCT_PEAK
8,"[0.09155,0.98675,0.50794,0.82111,0.45917,0.38769,0.28387,0.01505]","[1.45921,0.55345,1.08673,0.83719,0.42319,1.01258,1.24692,1.38074]",PRODUCT_PEAK
8,"[0.97832,0.82587,0.19802,0.65721,0.75677,0.52377,0.21635,0.44706]","[1.02354,1.19718,0.0046 ,2.14054,0.472  ,1.76558,1.16798,0.22858]",NOISE
8,"[0.281  ,0.77198,0.17968,0.71918,0.29693,0.27055,0.72987,0.07602]","[0.06399,2.37661,1.15759,0.09042,1.1212 ,1.05856,1.53522,0.59642]",NOISE
8,"[0.17402,0.44216,0.21648,0.87536,0.10299,0.26205,0.12308,0.98529]","[1.52769,0.9438 ,0.38315,1.5485 ,0.98485,0.29793,1.68789,0.62619]",NOISE
8,"[0.57054,0.32706,0.40879,0.98262,0.33279,0.76743,0.31181,0.07731]","[1.40075,1.19722,0.81052,0.12746,1.2497 ,1.30237,0.90147,1.01051]",NOISE
8,"[0.33899,0.91592,0.42551,0.46407,0.24538,0.24649,0.04538,0.10028]","[1.28388,0.79008,0.39778,0.14013,0.84406,0.61937,1.55955,2.36516]",NOISE
8,"[0.33305,0.8203 ,0.6906 ,0.17984,0.11299,0.03442,0.99718,0.62426]","[1.14053,0.13426,0.65005,0.30975,2.71585,0.51716,2.34869,0.18371]",NOISE
8,"[0.35256,0.609  ,0.31471,0.70279,0.91582,0.30432,0.53101,0.75189]","[1.83399,0.84054,1.47711,0.25422,0.87401,1.19788,0.1068 ,1.41545]",NOISE
8,"[0.35397,0.21439,0.5844 ,0.04429,0.19017,0.39638,0.63239,0.80385]","[0.74981,1.7057 ,0.43429,1.76447,1.16332,0.80566,0.7463 ,0.63045]",NOISE
8,"[0.26272,0.7626 ,0.36751,0.81987,0.2873 ,0.06269,0.0434 ,0.56097]","[1.88837,1.38647,0.59929,0.01381,1.12234,1.89952,0.4559 ,0.63429]",NOISE
8,"[0.20384,0.30199,0.62938,0.70871,0.16114,0.57303,0.59253,0.57862]","[1.23223,1.80258,0.46161,0.57296,0.59781,2.2573 ,0.36821,0.7073 ]",NOISE
8,"[0.99583,0.42134,0.25508,0.89842,0.47476,0.42024,0.23153,0.6145 ]","[0.58854,1.35271,0.66496,1.38288,0.80653,0.24194,1.43044,1.532  ]",NOISE
8,"[0.32392,0.76191,0.92011,0.2965 ,0.52183,0.93445,0.3114 ,0.0093 ]","[0.59429,1.32801,1.72393,0.63159,1.65841,1.46144,0.08892,0.51341]",NOISE
8,"[0.07203,0.46424,0.73568,0.75229,0.42078,0.60184,0.94455,0.88541]","[0.6677 ,0.21565,1.46707,0.37774,1.62829,1.46538,1.51887,0.6593 ]",NOISE
8,"[0.35642,0.80818,0.29763,0.86367,0.72215,0.10013,0.17403,0.33249]","[0.55403,1.55732,1.6727 ,0.74814,0.57244,0.4871 ,0.64939,1.75889]",NOISE
8,"[0.61309,0.26738,0.2298 ,0.79447,0.72206,0.99804,0.15661,0.28792]","[0.62386,1.13146,0.20557,0.15176,0.52199,2.3315 ,1.13992,1.89393]",NOISE
8,"[0.16524,0.2428 ,0.09136,0.53097,0.09757,0.52227,0.284  ,0.52048]","[1.39331,0.51223,1.19125,1.18567,0.55231,2.1747 ,0.4835 ,0.50703]",NOISE
8,"[0.67232,0.30895,0.25411,0.38262,0.93669,0.66862,0.07665,0.0686 ]","[1.42158,2.18374,0.15065,0.04815,2.0071 ,0.07348,1.58557,0.52972]",NOISE
8,"[0.81699,0.31452,0.14553,0.12365,0.89133,0.53215,0.62924,0.45474]","[1.57621,1.19858,1.62451,0.82215,1.37078,0.12574,0.31928,0.96275]",NOISE
8,"[0.8099 ,0.62354,0.83886,0.22286,0.56641,0.99335,0.9567 ,0.79031]","[1.25563,1.48283,1.58634,0.37433,0.64882,1.56429,0.75006,0.33771]",NOISE
8,"[0.56901,0.50373,0.59172,0.59144,0.82196,0.5248 ,0.15868,0.1562 ]","[1.26683,1.62962,1.13902,0.91953,1.02171,0.61758,0.49914,0.90657]",NOISE
8,"[0.61005,0.36571,0.48351,0.70767,0.12486,0.43805,0.77896,0.22121]","[1.18925,1.20275,1.00427,1.11195,1.63573,0.178  ,1.14502,0.53303]",NOISE
8,"[0.66526,0.29882,0.42144,0.71714,0.97807,0.12478,0.2853 ,0.94057]","[1.09857,1.15519,1.23727,0.30775,1.55723,0.85804,0.70528,1.08065]",NOISE
8,"[0.47191,0.78425,0.90864,0.17582,0.42994,0.41972,0.20611,0.70774]","[1.39116,1.11852,1.57304,0.00995,1.20034,0.90753,1.19751,0.60195]",NOISE
8,"[0.61985,0.85154,0.42879,0.27744,0.33852,0.43844,0.77299,0.70221]","[0.5835 ,1.07188,0.56047,0.78433,1.73164,1.22407,1.36788,0.67624]",NOISE
8,"[0.50071,0.74906,0.63726,0.77857,0.27977,0.99503,0.14584,0.76803]","[1.82189,0.33846,1.64464,0.73634,1.26085,1.19862,0.33176,0.66743]",NOISE
8,"[0.39116,0.49148,0.17981,0.76238,0.4974 ,0.84407,0.77119,0.38861]","[2.18428,0.27046,0.94679,1.70371,0.63089,1.73158,0.18797,0.34432]",NOISE
8,"[0.04632,0.59238,0.5631 ,0.97966,0.90456,0.19246,0.69779,0.63489]","[1.38481,1.2685 ,0.3278 ,0.65635,0.36047,1.32367,0.93726,1.74114]",NOISE
8,"[0.75271,0.83525,0.67659,0.92006,0.85892,0.18505,0.19472,0.5475 ]","[1.902  ,1.25774,0.22656,1.31169,1.30518,0.36573,0.00078,1.63033]",NOISE
8,"[0.04765,0.88682,0.22323,0.8964 ,0.60286,0.22604,0.21833,0.79233]","[1.21182,1.55916,1.15297,0.45975,0.77592,1.07071,0.35178,1.41788]",NOISE
8,"[0.55219,0.28291,0.61336,0.12734,0.95166,0.58969,0.56545,0.32899]","[2.82018,0.56777,0.49438,0.56601,0.54826,0.85231,0.93385,1.21724]",NOISE
8,"[0.26287,0.53407,0.65123,0.64376,0.27439,0.44275,0.17246,0.08641]","[0.67747,1.21315,2.19633,0.52062,0.73065,0.78189,1.08115,0.79873]",NOISE
8,"[0.69997,0.85545,0.42254,0.3375 ,0.27271,0.85188,0.00271,0.25983]","[1.13403,0.53628,0.41765,0.57514,1.85463,0.47018,0.92199,2.09009]",NOISE
8,"[0.83843,0.47524,0.87793,0.70394,0.66388,0.77798,0.78838,0.09427]","[0.59702,1.45233,0.67068,1.38509,1.39703,1.35941,0.67368,0.46475]",NOISE
8,"[0.26085,0.00843,0.11835,0.25067,0.02443,0.41634,0.4705 ,0.70567]","[1.51138,1.16665,0.29047,1.62686,0.74554,0.79841,1.14889,0.7118 ]",NOISE
8,"[0.5742 ,0.94308,0.59139,0.23611,0.22295,0.88193,0.51536,0.43877]","[1.83353,0.20386,0.09945,1.45296,0.01426,1.35525,1.52017,1.52053]",NOISE
8,"[0.33138,0.41835,0.40114,0.90532,0.08989,0.73934,0.47474,0.11697]","[1.0274 ,2.29539,0.87698,0.13758,1.90967,1.43297,0.198  ,0.12201]",NOISE
8,"[0.39781,0.62825,0.51249,0.26841,0.41531,0.74464,0.09697,0.20984]","[1.23302,1.61752,0.29728,0.04517,0.43963,1.65243,1.25095,1.46401]",NOISE
8,"[0.75242,0.82074,0.73558,0.01909,0.89407,0.74153,0.26399,0.43726]","[0.83099,0.2348 ,2.51019,0.24722,0.54141,0.60982,2.36957,0.656  ]",NOISE
8,"[0.05956,0.69796,0.19473,0.1372 ,0.70964,0.14085,0.14189,0.80201]","[0.88572,1.35791,0.96662,0.37092,0.20369,1.55409,1.03706,1.62398]",NOISE
8,"[0.72446,0.99627,0.51823,0.52208,0.81804,0.14624,0.41556,0.68316]","[0.74844,0.22484,0.79614,1.27144,1.37545,0.73622,1.80139,1.04607]",NOISE
8,"[0.58114,0.41812,0.16772,0.4331 ,0.34505,0.0464 ,0.25527,0.46274]","[0.08245,1.3254 ,0.48898,0.99377,0.78876,1.56324,1.69876,1.05865]",NOISE
8,"[0.60022,0.51544,0.45257,0.42991,0.22811,0.03659,0.03399,0.40908]","[0.08964,0.04437,1.29983,1.77571,1.7506 ,0.97705,1.69779,0.36501]",NOISE
8,"[0.12087,0.47298,0.46175,0.44874,0.95421,0.95341,0.18826,0.12632]","[0.83102,1.55428,0.8622 ,1.35067,1.07278,0.96075,0.05619,1.31211]",NOISE
8,"[0.75049,0.53346,0.50019,0.40185,0.34895,0.70596,0.51411,0.82301]","[0.69781,0.73524,0.24894,1.76002,1.59359,0.98086,0.00983,1.97371]",NOISE
8,"[0.36363,0.4106 ,0.49563,0.01084,0.08752,0.05123,0.78697,0.72128]","[1.72987,0.38004,1.7869 ,0.3338 ,0.09548,1.59444,1.88266,0.19681]",NOISE
8,"[0.80317,0.81689,0.38677,0.17959,0.9916 ,0.30197,0.48909,0.42802]","[1.20606,0.54071,1.33354,1.18174,0.79724,1.28753,0.81456,0.83863]",NOISE
8,"[0.00384,0.10599,0.95496,0.89674,0.05944,0.82536,0.98982,0.2319 ]","[0.08414,0.6586 ,1.54993,0.42631,1.56056,1.38308,1.64844,0.68894]",NOISE
8,"[0.90643,0.6877 ,0.1437 ,0.24353,0.21166,0.98166,0.20574,0.28623]","[1.03021,1.24959,1.37937,0.50118,0.70233,0.93678,1.3932 ,0.80734]",NOISE
8,"[0.50622,0.20504,0.99802,0.80217,0.58555,0.18816,0.36061,0.70614]","[1.24241,1.45604,0.76886,0.63719,0.50062,1.59526,1.09623,0.70339]",NOISE
8,"[0.50276,0.11229,0.86086,0.93696,0.30867,0.82479,0.55856,0.23766]","[0.80628,1.37113,1.22579,1.11796,0.93282,1.14912,1.18521,0.21169]",NOISE
